order_id,customer_id,product_id,order_date,quantity,unit_price,discount,revenue
O010239,C045870,P000025,2023-09-29,1,458.68,0.0,458.68
O010240,C092142,P000298,2023-07-03,1,115.28,0.2,92.22
O010241,C055628,P000152,2026-08-21,5,109.27,0.1,491.72
O010242,C072565,P000098,2026-03-10,2,431.07,0.0,862.14
O010243,C029447,P000424,2024-03-28,3,50.76,0.2,121.82
O010244,C086334,P000414,2024-02-19,1,186.96,0.1,168.26
O010245,C096531,P000326,2026-07-10,1,91.32,0.1,82.19
O010246,C098475,P000040,2026-10-28,2,92.09,0.2,147.34
O010247,C026452,P000355,2027-01-09,5,15.81,0.2,63.24
O010248,C089346,P000283,2022-12-08,1,40.95,0.1,36.86
O010249,C079396,P000326,2026-02-22,4,91.32,0.0,365.28
O010250,C091150,P000456,2022-01-12,2,199.91,0.2,319.86
O010251,C098797,P000433,2027-03-09,5,327.27,0.1,1472.72
O010252,C025535,P000260,2027-06-22,2,240.98,0.2,385.57
O010253,C099305,P000189,2022-10-11,2,780.07,0.2,1248.11
O010254,C048923,P000354,2026-11-15,5,190.01,0.0,950.05
O010255,C004423,P000384,2022-11-30,3,42.27,0.2,101.45
O010256,C074448,P000025,2025-11-10,4,458.68,0.0,1834.72
O010257,C083351,P000374,2024-06-26,1,209.54,0.1,188.59
O010258,C086510,P000221,2023-06-14,2,163.62,0.0,327.24
O010259,C012368,P000390,2027-10-09,4,157.82,0.2,505.02
O010260,C099263,P000235,2025-03-19,3,167.88,0.2,402.91
O010261,C056508,P000161,2023-03-03,2,293.7,0.2,469.92
O010262,C048304,P000376,2026-04-23,5,241.8,0.1,1088.1
O010263,C003735,P000285,2023-09-09,2,196.62,0.0,393.24
O010264,C084979,P000321,2024-06-02,2,74.16,0.2,118.66
O010265,C052146,P000054,2023-09-30,2,157.6,0.1,283.68
O010266,C079460,P000225,2026-06-03,1,125.66,0.1,113.09
O010267,C088805,P000398,2023-06-02,2,666.07,0.0,1332.14
O010268,C024426,P000201,2024-02-29,4,63.58,0.2,203.46
O010269,C091326,P000348,2025-08-30,1,507.03,0.2,405.62
O010270,C008285,P000370,2023-03-16,2,99.18,0.1,178.52
O010271,C039440,P000467,2024-01-22,4,64.85,0.0,259.4
O010272,C086310,P000036,2026-12-24,2,352.62,0.2,564.19
O010273,C016294,P000393,2025-04-07,5,454.52,0.0,2272.6
O010274,C092683,P000159,2024-02-03,4,297.83,0.0,1191.32
O010275,C001175,P000405,2026-03-30,1,570.95,0.0,570.95
O010276,C013788,P000345,2023-12-03,2,235.31,0.2,376.5
O010277,C085686,P000058,2024-01-31,4,180.21,0.2,576.67
O010278,C084622,P000073,2026-10-05,4,478.37,0.0,1913.48
O010279,C017127,P000079,2023-04-17,2,105.07,0.0,210.14
O010280,C078203,P000448,2023-07-10,1,92.59,0.2,74.07
O010281,C096946,P000410,2022-03-18,4,119.41,0.2,382.11
O010282,C008818,P000011,2024-12-16,1,270.84,0.1,243.76
O010283,C004950,P000059,2026-11-08,2,163.91,0.0,327.82
O010284,C096501,P000099,2026-02-02,4,666.15,0.2,2131.68
O010285,C000476,P000358,2025-04-06,3,310.81,0.2,745.94
O010286,C019387,P000122,2024-05-05,4,200.44,0.1,721.58
O010287,C088947,P000246,2026-06-17,1,165.92,0.0,165.92
O010288,C029694,P000237,2026-08-22,3,227.97,0.0,683.91
O010289,C050716,P000305,2025-06-15,3,226.7,0.2,544.08
O010290,C063692,P000187,2023-04-20,5,668.34,0.0,3341.7
O010291,C043592,P000237,2026-01-16,5,227.97,0.0,1139.85
O010292,C085949,P000050,2025-01-18,4,251.43,0.1,905.15
O010293,C029180,P000416,2024-05-27,3,35.82,0.1,96.71
O010294,C017005,P000381,2024-09-15,5,141.87,0.2,567.48
O010295,C022572,P000090,2023-06-24,2,272.29,0.0,544.58
O010296,C040851,P000395,2024-06-21,1,264.75,0.2,211.8
O010297,C008377,P000247,2024-10-10,1,118.26,0.2,94.61
O010298,C082936,P000348,2023-11-14,4,507.03,0.1,1825.31
O010299,C017388,P000361,2024-08-04,3,337.67,0.0,1013.01
O010300,C035936,P000362,2026-11-18,1,279.2,0.2,223.36
O010301,C080661,P000194,2021-12-01,3,290.83,0.1,785.24
O010302,C087152,P000014,2026-10-12,4,405.84,0.0,1623.36
O010303,C089208,P000094,2023-04-10,5,210.14,0.1,945.63
O010304,C095117,P000175,2024-08-08,3,498.03,0.2,1195.27
O010305,C009887,P000108,2025-02-06,1,614.96,0.0,614.96
O010306,C067961,P000348,2025-05-29,5,507.03,0.1,2281.63
O010307,C062461,P000182,2023-04-01,5,207.77,0.1,934.97
O010308,C037599,P000078,2028-03-23,2,780.4,0.0,1560.8
O010309,C062059,P000472,2023-10-09,2,161.25,0.0,322.5
O010310,C036273,P000387,2024-07-02,1,197.62,0.2,158.1
O010311,C001917,P000226,2025-10-06,4,221.41,0.2,708.51
O010312,C022887,P000392,2026-10-19,4,275.13,0.2,880.42
O010313,C087855,P000210,2025-06-13,1,216.36,0.2,173.09
O010314,C099734,P000346,2022-05-09,2,759.11,0.0,1518.22
O010315,C057747,P000159,2025-10-08,3,297.83,0.2,714.79
O010316,C008688,P000041,2027-03-31,4,855.35,0.0,3421.4
O010317,C020824,P000117,2024-03-09,2,172.05,0.0,344.1
O010318,C098140,P000218,2026-08-13,3,57.64,0.1,155.63
O010319,C081040,P000069,2025-01-19,3,200.27,0.0,600.81
O010320,C066323,P000042,2026-12-09,5,42.22,0.0,211.1
O010321,C059383,P000220,2023-06-02,3,303.67,0.1,819.91
O010322,C092077,P000045,2024-11-14,5,290.75,0.1,1308.38
O010323,C041977,P000118,2022-01-30,3,20.9,0.2,50.16
O010324,C041968,P000226,2027-02-06,3,221.41,0.2,531.38
O010325,C075335,P000049,2025-10-22,5,273.64,0.1,1231.38
O010326,C077526,P000421,2023-04-28,1,106.2,0.1,95.58
O010327,C092050,P000035,2027-09-17,1,101.86,0.2,81.49
O010328,C036565,P000360,2024-06-05,5,119.97,0.0,599.85
O010329,C084462,P000014,2024-04-02,1,405.84,0.2,324.67
O010330,C094363,P000192,2022-09-28,5,200.57,0.1,902.56
O010331,C009158,P000285,2026-12-30,4,196.62,0.2,629.18
O010332,C032796,P000107,2023-11-03,3,477.15,0.2,1145.16
O010333,C010472,P000332,2022-04-10,2,20.5,0.0,41.0
O010334,C011475,P000013,2022-12-01,2,808.35,0.0,1616.7
O010335,C027493,P000436,2022-09-08,3,118.7,0.1,320.49
O010336,C072781,P000379,2023-10-27,2,681.1,0.0,1362.2
O010337,C093916,P000155,2023-08-20,4,28.87,0.1,103.93
O010338,C032177,P000458,2027-08-22,5,222.66,0.1,1001.97
O010339,C011366,P000311,2022-10-21,3,449.96,0.1,1214.89
O010340,C074508,P000070,2022-10-08,2,157.81,0.0,315.62
O010341,C084009,P000189,2024-02-02,1,780.07,0.1,702.06
O010342,C038269,P000290,2024-10-23,1,219.0,0.2,175.2
O010343,C008458,P000403,2024-07-03,1,269.48,0.2,215.58
O010344,C010561,P000061,2025-06-18,1,106.31,0.1,95.68
O010345,C023745,P000491,2024-03-24,2,459.31,0.0,918.62
O010346,C037679,P000084,2023-07-26,5,299.03,0.0,1495.15
O010347,C004894,P000202,2026-01-08,5,95.02,0.0,475.1
O010348,C097684,P000184,2027-05-15,5,136.0,0.0,680.0
O010349,C005352,P000186,2022-09-13,1,396.34,0.0,396.34
O010350,C026021,P000218,2024-09-17,2,57.64,0.1,103.75
O010351,C045521,P000314,2025-11-13,4,240.85,0.2,770.72
O010352,C015475,P000169,2028-02-07,4,432.55,0.2,1384.16
O010353,C042175,P000154,2023-06-21,1,196.97,0.0,196.97
O010354,C044137,P000139,2024-11-24,4,199.4,0.1,717.84
O010355,C012971,P000459,2026-06-29,5,16.6,0.2,66.4
O010356,C014951,P000261,2026-06-23,2,52.87,0.1,95.17
O010357,C090906,P000399,2026-02-20,3,43.31,0.0,129.93
O010358,C030573,P000342,2024-12-17,3,238.14,0.1,642.98
O010359,C037789,P000190,2025-04-06,3,484.45,0.1,1308.01
O010360,C044128,P000164,2026-01-19,4,74.23,0.1,267.23
O010361,C041381,P000263,2025-08-01,3,227.31,0.1,613.74
O010362,C090851,P000283,2028-04-02,5,40.95,0.1,184.28
O010363,C014711,P000463,2024-07-20,5,168.67,0.1,759.02
O010364,C079406,P000224,2022-01-13,5,79.86,0.1,359.37
O010365,C013382,P000002,2026-11-16,3,272.56,0.1,735.91
O010366,C045799,P000384,2023-12-22,4,42.27,0.1,152.17
O010367,C007759,P000095,2022-10-11,2,368.49,0.1,663.28
O010368,C093303,P000054,2026-07-02,4,157.6,0.1,567.36
O010369,C025178,P000109,2027-12-18,5,111.76,0.1,502.92
O010370,C078347,P000219,2023-11-08,2,383.9,0.2,614.24
O010371,C028541,P000136,2023-06-23,2,66.76,0.0,133.52
O010372,C003357,P000100,2023-09-09,4,158.92,0.0,635.68
O010373,C026060,P000238,2025-02-16,1,35.24,0.1,31.72
O010374,C034712,P000286,2023-02-15,4,269.0,0.1,968.4
O010375,C050948,P000391,2023-11-14,3,26.6,0.0,79.8
O010376,C046085,P000072,2025-07-26,5,234.93,0.1,1057.19
O010377,C021207,P000474,2023-11-18,2,466.34,0.1,839.41
O010378,C011115,P000307,2028-02-20,3,254.53,0.0,763.59
O010379,C029108,P000157,2026-03-16,2,169.75,0.2,271.6
O010380,C058280,P000243,2026-12-19,5,152.6,0.0,763.0
O010381,C014287,P000294,2026-12-05,4,241.99,0.1,871.16
O010382,C055987,P000387,2022-11-30,1,197.62,0.2,158.1
O010383,C070467,P000169,2026-03-16,5,432.55,0.0,2162.75
O010384,C043101,P000379,2022-08-17,5,681.1,0.0,3405.5
O010385,C073553,P000177,2024-07-20,1,423.77,0.2,339.02
O010386,C051334,P000384,2022-05-30,2,42.27,0.0,84.54
O010387,C036067,P000200,2024-06-10,4,221.34,0.1,796.82
O010388,C066569,P000013,2025-03-04,4,808.35,0.2,2586.72
O010389,C018831,P000105,2022-09-23,2,55.33,0.2,88.53
O010390,C059868,P000265,2023-11-14,1,415.0,0.0,415.0
O010391,C023714,P000460,2024-01-18,1,34.03,0.1,30.63
O010392,C006609,P000205,2025-06-02,3,197.38,0.2,473.71
O010393,C097607,P000059,2025-11-30,5,163.91,0.1,737.6
O010394,C025171,P000395,2023-08-04,1,264.75,0.1,238.28
O010395,C086472,P000280,2024-04-07,5,167.53,0.0,837.65
O010396,C093724,P000064,2025-07-22,4,51.47,0.2,164.7
O010397,C037502,P000202,2025-01-01,3,95.02,0.2,228.05
O010398,C034357,P000088,2024-01-29,1,129.35,0.0,129.35
O010399,C005607,P000223,2026-09-18,3,198.94,0.2,477.46
O010400,C039878,P000014,2021-11-22,3,405.84,0.1,1095.77
