order_id,customer_id,product_id,order_date,quantity,unit_price,discount,revenue
O011344,C048364,P000142,2026-11-23,1,145.09,0.2,116.07
O011345,C033892,P000171,2022-03-19,2,808.81,0.0,1617.62
O011346,C062914,P000027,2027-06-25,2,249.5,0.2,399.2
O011347,C044774,P000130,2024-04-12,4,224.68,0.1,808.85
O011348,C092031,P000076,2023-05-17,5,228.24,0.0,1141.2
O011349,C006638,P000366,2023-04-27,3,181.72,0.2,436.13
O011350,C020088,P000081,2024-02-07,3,585.82,0.0,1757.46
O011351,C067413,P000266,2025-10-31,3,91.91,0.1,248.16
O011352,C005620,P000281,2026-02-08,3,152.85,0.2,366.84
O011353,C068808,P000046,2025-08-17,5,173.3,0.2,693.2
O011354,C030013,P000429,2026-01-04,5,29.23,0.0,146.15
O011355,C076553,P000103,2023-06-16,4,417.82,0.0,1671.28
O011356,C051590,P000384,2023-10-25,1,42.27,0.0,42.27
O011357,C069648,P000204,2023-09-15,1,207.07,0.0,207.07
O011358,C011306,P000410,2027-05-04,5,119.41,0.1,537.34
O011359,C013770,P000489,2025-01-06,3,109.03,0.2,261.67
O011360,C081081,P000358,2023-03-04,4,310.81,0.1,1118.92
O011361,C087364,P000150,2025-05-26,5,183.67,0.1,826.52
O011362,C055537,P000169,2024-08-10,4,432.55,0.0,1730.2
O011363,C044411,P000433,2027-03-16,3,327.27,0.2,785.45
O011364,C092879,P000263,2025-05-25,5,227.31,0.2,909.24
O011365,C040810,P000017,2025-06-25,5,278.48,0.0,1392.4
O011366,C074865,P000111,2024-01-14,1,414.39,0.2,331.51
O011367,C081996,P000308,2023-05-27,2,48.82,0.2,78.11
O011368,C018137,P000045,2024-06-10,5,290.75,0.1,1308.38
O011369,C049459,P000352,2022-10-25,4,70.87,0.1,255.13
O011370,C003601,P000141,2024-12-15,2,353.49,0.1,636.28
O011371,C020263,P000124,2024-04-29,3,200.65,0.1,541.76
O011372,C047888,P000201,2025-02-17,2,63.58,0.1,114.44
O011373,C029581,P000407,2025-09-25,5,197.76,0.2,791.04
O011374,C033494,P000465,2025-08-06,1,446.21,0.0,446.21
O011375,C099300,P000245,2026-11-06,3,760.65,0.2,1825.56
O011376,C034407,P000470,2023-05-07,3,21.38,0.0,64.14
O011377,C042630,P000005,2025-11-01,3,685.83,0.1,1851.74
O011378,C007875,P000441,2024-09-06,5,57.77,0.2,231.08
O011379,C008361,P000013,2024-05-14,3,808.35,0.1,2182.54
O011380,C054584,P000462,2026-03-19,3,290.05,0.2,696.12
O011381,C016359,P000049,2023-08-11,3,273.64,0.0,820.92
O011382,C079269,P000483,2026-10-19,3,267.28,0.0,801.84
O011383,C062299,P000029,2025-01-01,3,21.85,0.0,65.55
O011384,C025459,P000369,2027-05-03,3,481.91,0.1,1301.16
O011385,C056940,P000312,2028-02-18,4,647.71,0.1,2331.76
O011386,C085605,P000344,2024-12-25,4,392.43,0.1,1412.75
O011387,C038341,P000187,2025-11-19,1,668.34,0.2,534.67
O011388,C097758,P000080,2022-12-28,4,212.38,0.0,849.52
O011389,C063319,P000258,2024-03-28,4,111.42,0.2,356.54
O011390,C030767,P000028,2023-03-12,4,134.62,0.1,484.63
O011391,C006484,P000249,2025-05-07,1,409.83,0.1,368.85
O011392,C018323,P000489,2027-04-04,1,109.03,0.2,87.22
O011393,C082623,P000456,2026-07-29,4,199.91,0.0,799.64
O011394,C023086,P000311,2023-04-12,1,449.96,0.0,449.96
O011395,C078899,P000323,2025-03-14,2,217.24,0.1,391.03
O011396,C063707,P000321,2026-05-08,4,74.16,0.2,237.31
O011397,C085685,P000326,2024-05-02,1,91.32,0.0,91.32
O011398,C080893,P000256,2024-02-25,5,369.32,0.1,1661.94
O011399,C085529,P000431,2024-01-04,5,435.79,0.0,2178.95
O011400,C014860,P000115,2024-11-03,2,334.92,0.2,535.87
