order_id,customer_id,product_id,order_date,quantity,unit_price,discount,revenue
O000080,C025115,P000230,2024-05-13,4,273.85,0.1,985.86
O000081,C077221,P000362,2025-05-22,5,279.2,0.2,1116.8
O000082,C032379,P000364,2027-03-13,5,858.13,0.1,3861.58
O000083,C088269,P000403,2022-03-28,2,269.48,0.1,485.06
O000084,C096640,P000189,2023-11-16,4,780.07,0.0,3120.28
O000085,C045880,P000213,2022-07-19,3,170.91,0.0,512.73
O000086,C031828,P000124,2023-08-14,2,200.65,0.2,321.04
O000087,C062363,P000062,2022-04-30,1,143.4,0.0,143.4
O000088,C063805,P000005,2022-01-26,2,685.83,0.0,1371.66
O000089,C090598,P000147,2025-12-03,4,243.59,0.0,974.36
O000090,C043702,P000025,2024-10-09,4,458.68,0.1,1651.25
O000091,C024469,P000312,2023-07-24,5,647.71,0.1,2914.7
O000092,C011319,P000462,2026-11-08,2,290.05,0.0,580.1
O000093,C071412,P000231,2024-11-09,5,372.36,0.1,1675.62
O000094,C032443,P000492,2022-07-29,2,216.41,0.1,389.54
O000095,C091260,P000031,2023-08-31,2,138.4,0.1,249.12
O000096,C037167,P000452,2025-05-28,1,233.88,0.1,210.49
O000097,C030193,P000398,2024-02-25,1,666.07,0.0,666.07
O000098,C016999,P000262,2025-02-14,2,148.1,0.0,296.2
O000099,C030092,P000142,2024-01-26,2,145.09,0.0,290.18
O000100,C015623,P000384,2024-02-19,5,42.27,0.2,169.08
O000101,C086203,P000312,2024-09-15,3,647.71,0.0,1943.13
O000102,C083478,P000449,2024-11-26,4,350.76,0.1,1262.74
O000103,C015952,P000074,2026-02-16,2,135.95,0.1,244.71
O000104,C046281,P000058,2027-11-13,2,180.21,0.1,324.38
O000105,C026644,P000442,2022-06-03,3,90.63,0.0,271.89
O000106,C032918,P000425,2025-03-08,3,141.13,0.2,338.71
O000107,C029947,P000003,2024-07-01,3,694.52,0.1,1875.2
O000108,C038181,P000196,2023-12-30,2,147.52,0.0,295.04
O000109,C014614,P000217,2024-03-01,5,290.29,0.2,1161.16
O000110,C064094,P000035,2026-08-29,4,101.86,0.2,325.95
O000111,C037811,P000005,2026-06-30,1,685.83,0.1,617.25
O000112,C057180,P000119,2025-05-06,4,116.86,0.1,420.7
O000113,C093394,P000187,2027-11-12,2,668.34,0.0,1336.68
O000114,C022005,P000131,2027-01-01,2,210.43,0.0,420.86
O000115,C081118,P000306,2022-11-23,4,123.39,0.0,493.56
O000116,C021665,P000233,2027-12-24,2,160.95,0.0,321.9
O000117,C043995,P000010,2024-05-03,5,54.27,0.0,271.35
O000118,C072427,P000450,2024-12-07,2,190.88,0.2,305.41
O000119,C011264,P000480,2024-07-02,1,146.49,0.1,131.84
O000120,C024983,P000069,2026-08-01,1,200.27,0.0,200.27
O000121,C081114,P000248,2022-09-01,3,292.94,0.0,878.82
O000122,C003293,P000260,2025-10-20,4,240.98,0.0,963.92
O000123,C075962,P000084,2024-09-24,1,299.03,0.1,269.13
O000124,C082288,P000472,2023-10-18,2,161.25,0.1,290.25
O000125,C081082,P000283,2024-03-02,4,40.95,0.0,163.8
O000126,C074948,P000410,2023-03-25,4,119.41,0.0,477.64
O000127,C078267,P000468,2023-11-28,3,177.83,0.0,533.49
O000128,C077399,P000025,2025-11-21,5,458.68,0.1,2064.06
O000129,C048628,P000287,2023-02-15,3,443.35,0.0,1330.05
O000130,C021249,P000111,2025-02-05,1,414.39,0.0,414.39
O000131,C026703,P000179,2024-11-04,2,36.08,0.0,72.16
O000132,C014059,P000379,2025-06-17,5,681.1,0.1,3064.95
O000133,C004632,P000405,2026-08-13,1,570.95,0.2,456.76
O000134,C092242,P000308,2022-04-29,3,48.82,0.1,131.81
O000135,C013196,P000127,2024-12-09,1,560.42,0.2,448.34
O000136,C034576,P000351,2024-11-19,3,259.86,0.2,623.66
O000137,C075036,P000270,2028-02-20,1,175.71,0.1,158.14
O000138,C073270,P000478,2022-09-28,5,203.1,0.0,1015.5
O000139,C005015,P000103,2025-09-04,3,417.82,0.0,1253.46
O000140,C060706,P000472,2025-01-15,4,161.25,0.2,516.0
O000141,C005864,P000181,2023-05-06,2,78.18,0.2,125.09
O000142,C034089,P000044,2023-08-07,4,396.87,0.0,1587.48
O000143,C008237,P000008,2027-03-17,2,337.01,0.2,539.22
O000144,C041013,P000238,2023-08-16,5,35.24,0.2,140.96
O000145,C080445,P000308,2023-06-27,5,48.82,0.0,244.1
O000146,C050030,P000056,2026-08-19,3,238.02,0.1,642.65
O000147,C006867,P000313,2024-10-20,3,93.23,0.1,251.72
O000148,C096113,P000271,2027-03-01,5,693.09,0.2,2772.36
O000149,C088426,P000426,2026-11-21,5,767.31,0.1,3452.9
O000150,C076976,P000255,2026-06-02,5,67.62,0.0,338.1
O000151,C015765,P000489,2022-04-14,5,109.03,0.0,545.15
O000152,C006362,P000319,2026-08-06,5,229.26,0.2,917.04
O000153,C062305,P000320,2025-12-19,5,189.96,0.0,949.8
O000154,C032747,P000109,2023-07-11,3,111.76,0.0,335.28
O000155,C027877,P000002,2022-10-30,3,272.56,0.2,654.14
O000156,C022395,P000026,2026-02-13,4,485.2,0.1,1746.72
O000157,C065210,P000475,2024-05-06,2,55.05,0.1,99.09
O000158,C099130,P000413,2026-09-21,4,156.31,0.0,625.24
O000159,C074857,P000493,2026-02-24,2,523.74,0.2,837.98
O000160,C094159,P000429,2026-02-25,1,29.23,0.1,26.31
O000161,C098795,P000369,2026-01-27,2,481.91,0.0,963.82
O000162,C013502,P000324,2021-10-21,1,206.48,0.2,165.18
O000163,C089929,P000078,2024-06-23,1,780.4,0.0,780.4
O000164,C031632,P000069,2025-03-01,5,200.27,0.2,801.08
O000165,C082197,P000500,2025-12-25,2,466.64,0.2,746.62
O000166,C054612,P000024,2026-05-12,2,204.56,0.0,409.12
O000167,C073205,P000463,2023-03-29,2,168.67,0.0,337.34
O000168,C082409,P000090,2021-09-26,2,272.29,0.1,490.12
O000169,C018232,P000343,2023-09-01,2,210.07,0.1,378.13
O000170,C058768,P000379,2027-01-03,4,681.1,0.2,2179.52
O000171,C057734,P000047,2024-07-01,3,109.73,0.2,263.35
O000172,C095915,P000251,2025-09-17,1,22.03,0.1,19.83
O000173,C076226,P000230,2028-01-10,2,273.85,0.1,492.93
O000174,C061667,P000361,2026-09-14,5,337.67,0.1,1519.52
O000175,C050580,P000089,2026-04-09,2,38.62,0.2,61.79
O000176,C096463,P000088,2026-03-16,1,129.35,0.2,103.48
O000177,C079576,P000132,2024-08-04,3,225.41,0.1,608.61
O000178,C056073,P000273,2025-01-04,4,872.81,0.1,3142.12
O000179,C047348,P000324,2024-10-17,5,206.48,0.2,825.92
O000180,C017696,P000020,2025-03-27,4,162.46,0.0,649.84
O000181,C007298,P000275,2022-09-29,3,194.89,0.2,467.74
O000182,C002974,P000202,2023-07-31,4,95.02,0.2,304.06
O000183,C093225,P000338,2024-02-02,2,64.37,0.1,115.87
O000184,C029446,P000206,2026-05-20,5,41.92,0.1,188.64
O000185,C037749,P000206,2024-02-04,1,41.92,0.0,41.92
O000186,C042398,P000202,2025-12-09,2,95.02,0.0,190.04
O000187,C034140,P000050,2024-11-02,4,251.43,0.1,905.15
O000188,C089767,P000333,2022-07-05,1,70.82,0.2,56.66
O000189,C025895,P000200,2028-02-02,5,221.34,0.1,996.03
O000190,C021541,P000150,2023-07-10,5,183.67,0.2,734.68
O000191,C097946,P000359,2025-02-20,1,71.98,0.2,57.58
O000192,C086441,P000402,2023-04-25,5,127.25,0.2,509.0
O000193,C048578,P000038,2021-08-25,3,419.78,0.2,1007.47
O000194,C063221,P000157,2026-09-14,4,169.75,0.2,543.2
O000195,C079230,P000365,2023-03-25,2,428.75,0.2,686.0
O000196,C045285,P000156,2025-08-22,5,154.0,0.0,770.0
O000197,C012061,P000153,2022-04-25,1,134.61,0.0,134.61
O000198,C062934,P000069,2028-05-12,1,200.27,0.2,160.22
O000199,C037514,P000296,2026-02-15,4,277.14,0.2,886.85
O000200,C026484,P000305,2026-04-28,4,226.7,0.2,725.44
O000201,C065607,P000159,2024-03-08,5,297.83,0.0,1489.15
O000202,C077372,P000299,2023-12-29,3,667.9,0.0,2003.7
O000203,C061207,P000364,2025-07-13,4,858.13,0.1,3089.27
O000204,C082815,P000115,2026-05-05,2,334.92,0.1,602.86
O000205,C051246,P000440,2026-05-14,3,482.5,0.0,1447.5
O000206,C003202,P000382,2026-01-10,5,145.13,0.2,580.52
O000207,C089841,P000302,2025-05-02,3,68.37,0.1,184.6
O000208,C051087,P000133,2027-02-28,2,448.37,0.2,717.39
O000209,C004288,P000332,2023-07-23,3,20.5,0.0,61.5
O000210,C079099,P000477,2027-06-16,4,103.53,0.1,372.71
O000211,C001225,P000057,2025-03-02,1,498.02,0.0,498.02
O000212,C031275,P000052,2026-08-03,1,90.97,0.1,81.87
O000213,C093176,P000095,2022-03-10,2,368.49,0.2,589.58
O000214,C078078,P000150,2026-04-11,4,183.67,0.1,661.21
O000215,C057691,P000198,2025-08-02,1,124.46,0.2,99.57
O000216,C053885,P000314,2022-04-30,2,240.85,0.2,385.36
O000217,C049765,P000496,2027-12-06,3,363.34,0.0,1090.02
O000218,C069366,P000359,2022-11-21,1,71.98,0.0,71.98
O000219,C018545,P000197,2024-04-24,1,121.97,0.2,97.58
O000220,C062172,P000495,2025-08-04,1,226.43,0.1,203.79
O000221,C056169,P000056,2025-02-15,2,238.02,0.0,476.04
O000222,C096145,P000020,2025-04-30,3,162.46,0.1,438.64
O000223,C070069,P000330,2023-07-02,3,317.83,0.0,953.49
O000224,C075223,P000260,2025-10-07,2,240.98,0.2,385.57
O000225,C035289,P000014,2022-01-09,3,405.84,0.2,974.02
O000226,C016196,P000464,2027-07-04,2,266.56,0.0,533.12
O000227,C079518,P000084,2026-09-18,3,299.03,0.2,717.67
O000228,C063692,P000283,2024-08-04,4,40.95,0.1,147.42
O000229,C032608,P000223,2027-02-01,4,198.94,0.2,636.61
O000230,C089933,P000395,2023-07-25,1,264.75,0.1,238.28
O000231,C022543,P000149,2023-08-07,2,730.35,0.2,1168.56
O000232,C031045,P000261,2025-08-03,3,52.87,0.0,158.61
O000233,C034509,P000053,2023-09-26,1,404.08,0.1,363.67
O000234,C067301,P000299,2024-12-26,2,667.9,0.0,1335.8
O000235,C074155,P000019,2025-08-04,5,136.7,0.2,546.8
O000236,C073326,P000414,2025-07-06,5,186.96,0.0,934.8
O000237,C018145,P000043,2026-10-31,4,118.94,0.0,475.76
O000238,C098681,P000304,2026-02-18,4,82.52,0.1,297.07
O000239,C017462,P000157,2026-07-06,3,169.75,0.1,458.32
O000240,C076549,P000244,2026-07-27,5,259.67,0.2,1038.68
O000241,C032243,P000479,2025-09-24,2,240.86,0.2,385.38
O000242,C038487,P000379,2026-04-23,5,681.1,0.2,2724.4
O000243,C069114,P000102,2025-12-10,5,171.77,0.2,687.08
O000244,C052697,P000461,2021-12-24,4,131.69,0.1,474.08
O000245,C088904,P000278,2023-07-31,2,138.94,0.1,250.09
O000246,C098608,P000391,2022-04-06,2,26.6,0.2,42.56
O000247,C092129,P000096,2023-12-28,2,16.29,0.0,32.58
O000248,C034367,P000242,2026-06-28,3,154.2,0.2,370.08
O000249,C085789,P000469,2026-10-02,2,417.78,0.0,835.56
O000250,C092636,P000134,2026-08-18,3,838.05,0.2,2011.32
O000251,C067576,P000168,2026-12-11,5,201.36,0.2,805.44
O000252,C038914,P000083,2024-03-01,5,200.97,0.0,1004.85
O000253,C029749,P000364,2026-12-11,1,858.13,0.2,686.5
O000254,C087112,P000241,2022-12-03,5,160.48,0.1,722.16
O000255,C055728,P000421,2027-08-28,3,106.2,0.1,286.74
O000256,C016144,P000146,2025-01-16,3,59.93,0.2,143.83
O000257,C079019,P000118,2022-04-30,3,20.9,0.2,50.16
O000258,C061451,P000168,2027-04-16,5,201.36,0.0,1006.8
O000259,C099297,P000432,2023-03-28,4,252.2,0.2,807.04
O000260,C061996,P000145,2027-07-22,1,191.73,0.0,191.73
O000261,C052698,P000298,2027-12-07,1,115.28,0.2,92.22
O000262,C095669,P000355,2025-08-30,2,15.81,0.1,28.46
O000263,C082716,P000091,2026-09-02,4,252.45,0.2,807.84
O000264,C092699,P000488,2024-01-16,1,195.21,0.1,175.69
O000265,C088200,P000213,2024-05-05,3,170.91,0.2,410.18
O000266,C037482,P000053,2026-07-14,1,404.08,0.2,323.26
O000267,C071883,P000336,2025-02-23,5,122.72,0.1,552.24
O000268,C080238,P000311,2025-04-16,2,449.96,0.2,719.94
O000269,C049447,P000134,2027-08-12,3,838.05,0.2,2011.32
O000270,C090450,P000278,2025-12-12,5,138.94,0.2,555.76
O000271,C081594,P000386,2024-06-27,1,70.84,0.2,56.67
O000272,C067671,P000439,2024-09-26,2,533.95,0.2,854.32
O000273,C017548,P000324,2027-10-12,5,206.48,0.0,1032.4
O000274,C074694,P000020,2026-01-11,2,162.46,0.1,292.43
O000275,C097894,P000474,2024-09-21,4,466.34,0.2,1492.29
O000276,C092984,P000059,2023-08-08,2,163.91,0.1,295.04
O000277,C096176,P000133,2027-02-15,1,448.37,0.2,358.7
O000278,C090294,P000120,2024-03-10,1,293.79,0.2,235.03
O000279,C033582,P000158,2025-04-15,5,447.65,0.2,1790.6
O000280,C099408,P000429,2023-04-22,1,29.23,0.1,26.31
O000281,C090527,P000304,2028-03-18,3,82.52,0.2,198.05
O000282,C014224,P000344,2024-06-23,2,392.43,0.2,627.89
O000283,C029611,P000097,2023-11-20,5,68.66,0.0,343.3
O000284,C062913,P000365,2024-04-02,4,428.75,0.1,1543.5
O000285,C002594,P000088,2024-02-23,5,129.35,0.1,582.08
O000286,C058107,P000017,2024-05-16,4,278.48,0.1,1002.53
O000287,C079127,P000261,2023-08-17,5,52.87,0.1,237.91
O000288,C062767,P000196,2026-12-05,5,147.52,0.2,590.08
O000289,C028532,P000448,2024-08-24,5,92.59,0.1,416.66
O000290,C026855,P000243,2027-07-11,3,152.6,0.0,457.8
O000291,C020113,P000099,2026-07-04,3,666.15,0.0,1998.45
O000292,C088264,P000324,2024-12-12,4,206.48,0.0,825.92
O000293,C026312,P000089,2026-04-01,3,38.62,0.1,104.27
O000294,C016586,P000023,2022-08-20,5,292.92,0.2,1171.68
O000295,C009341,P000007,2026-12-27,4,843.85,0.1,3037.86
O000296,C020769,P000067,2025-04-24,2,290.86,0.1,523.55
O000297,C004512,P000094,2027-05-15,1,210.14,0.2,168.11
O000298,C001328,P000167,2023-09-25,1,62.72,0.1,56.45
O000299,C016074,P000076,2024-12-23,2,228.24,0.2,365.18
O000300,C049608,P000223,2027-08-10,2,198.94,0.2,318.3
O000301,C017972,P000465,2028-02-16,1,446.21,0.0,446.21
O000302,C057981,P000155,2022-09-15,1,28.87,0.1,25.98
O000303,C043949,P000441,2023-04-02,5,57.77,0.2,231.08
O000304,C024830,P000397,2027-09-16,4,238.49,0.2,763.17
O000305,C005726,P000141,2023-01-04,1,353.49,0.2,282.79
O000306,C025489,P000115,2024-05-05,4,334.92,0.1,1205.71
O000307,C058488,P000377,2026-11-03,4,28.49,0.1,102.56
O000308,C094092,P000369,2023-05-20,3,481.91,0.2,1156.58
O000309,C039115,P000077,2023-12-21,1,451.17,0.0,451.17
O000310,C046431,P000439,2025-04-24,3,533.95,0.2,1281.48
O000311,C021014,P000112,2023-09-18,1,167.22,0.1,150.5
O000312,C096634,P000182,2025-06-17,5,207.77,0.0,1038.85
O000313,C068122,P000369,2024-04-30,2,481.91,0.0,963.82
O000314,C066020,P000138,2024-06-08,1,26.48,0.2,21.18
O000315,C088076,P000193,2022-09-18,1,93.93,0.2,75.14
O000316,C063064,P000499,2025-02-15,2,154.58,0.0,309.16
O000317,C050136,P000024,2023-01-09,4,204.56,0.1,736.42
O000318,C076784,P000335,2025-11-13,3,143.64,0.0,430.92
O000319,C004953,P000346,2025-10-14,2,759.11,0.0,1518.22
O000320,C019623,P000133,2025-05-05,5,448.37,0.0,2241.85
O000321,C084816,P000173,2028-03-01,2,235.78,0.1,424.4
O000322,C089567,P000128,2028-01-06,2,296.89,0.1,534.4
O000323,C050448,P000147,2025-08-26,5,243.59,0.1,1096.16
O000324,C070207,P000033,2025-10-09,3,171.34,0.2,411.22
O000325,C011614,P000468,2027-02-19,4,177.83,0.0,711.32
O000326,C082182,P000246,2025-07-23,5,165.92,0.1,746.64
O000327,C046456,P000380,2025-08-25,2,109.12,0.0,218.24
O000328,C073006,P000024,2024-09-26,2,204.56,0.2,327.3
O000329,C016779,P000044,2024-02-14,3,396.87,0.0,1190.61
O000330,C005599,P000235,2022-03-08,1,167.88,0.2,134.3
O000331,C077394,P000340,2027-09-17,3,117.95,0.1,318.47
O000332,C074123,P000338,2024-03-12,2,64.37,0.1,115.87
O000333,C035881,P000427,2026-06-03,2,525.7,0.2,841.12
O000334,C032193,P000056,2026-02-11,4,238.02,0.2,761.66
O000335,C034150,P000098,2023-02-05,1,431.07,0.2,344.86
O000336,C069652,P000049,2023-02-26,5,273.64,0.0,1368.2
O000337,C021874,P000444,2027-02-07,3,132.3,0.1,357.21
O000338,C010227,P000258,2023-10-16,3,111.42,0.1,300.83
O000339,C078526,P000250,2025-03-05,5,98.77,0.0,493.85
O000340,C068289,P000246,2022-08-20,2,165.92,0.0,331.84
O000341,C074438,P000075,2027-08-21,3,344.69,0.0,1034.07
O000342,C039641,P000284,2027-05-12,4,235.89,0.2,754.85
O000343,C074018,P000243,2025-06-02,3,152.6,0.0,457.8
O000344,C047366,P000156,2026-07-10,3,154.0,0.2,369.6
O000345,C033157,P000126,2024-05-03,2,39.38,0.2,63.01
O000346,C086927,P000151,2024-05-12,2,139.77,0.1,251.59
O000347,C062546,P000117,2027-12-16,4,172.05,0.1,619.38
O000348,C085703,P000075,2023-08-13,1,344.69,0.0,344.69
O000349,C076082,P000176,2024-01-15,1,748.44,0.1,673.6
O000350,C044511,P000026,2022-02-14,5,485.2,0.2,1940.8
O000351,C065630,P000209,2024-12-23,4,74.79,0.0,299.16
O000352,C027345,P000386,2023-03-14,1,70.84,0.2,56.67
O000353,C050465,P000203,2024-01-29,2,389.06,0.1,700.31
O000354,C051283,P000189,2024-08-10,1,780.07,0.1,702.06
O000355,C028420,P000274,2026-01-26,3,479.05,0.1,1293.44
O000356,C087507,P000485,2027-05-31,5,387.88,0.2,1551.52
O000357,C063264,P000242,2026-08-11,3,154.2,0.2,370.08
O000358,C048246,P000272,2024-09-07,5,289.89,0.2,1159.56
O000359,C026426,P000395,2026-10-17,4,264.75,0.1,953.1
O000360,C026231,P000100,2025-01-09,3,158.92,0.0,476.76
O000361,C039965,P000482,2025-03-14,3,85.9,0.2,206.16
O000362,C089790,P000389,2025-05-16,1,20.96,0.1,18.86
O000363,C069975,P000386,2024-02-16,3,70.84,0.2,170.02
O000364,C062541,P000165,2024-03-26,1,35.83,0.0,35.83
O000365,C071655,P000455,2027-12-27,5,50.75,0.2,203.0
O000366,C001020,P000454,2023-07-15,5,129.66,0.1,583.47
O000367,C047441,P000489,2026-07-18,2,109.03,0.1,196.25
O000368,C007386,P000430,2023-11-01,1,322.69,0.2,258.15
O000369,C033207,P000488,2026-12-24,1,195.21,0.0,195.21
O000370,C041054,P000225,2025-04-22,3,125.66,0.0,376.98
O000371,C007467,P000268,2023-12-08,1,126.06,0.1,113.45
O000372,C007639,P000183,2026-06-16,4,881.98,0.0,3527.92
O000373,C040268,P000440,2023-09-26,4,482.5,0.0,1930.0
O000374,C017061,P000442,2025-10-26,5,90.63,0.0,453.15
O000375,C012024,P000158,2026-09-06,1,447.65,0.0,447.65
O000376,C080458,P000272,2023-12-12,5,289.89,0.1,1304.5
O000377,C094109,P000499,2024-05-30,1,154.58,0.2,123.66
O000378,C035840,P000476,2022-03-26,1,203.92,0.2,163.14
O000379,C020663,P000255,2023-01-27,1,67.62,0.2,54.1
O000380,C028304,P000155,2024-01-24,4,28.87,0.0,115.48
O000381,C032991,P000403,2027-02-04,1,269.48,0.2,215.58
O000382,C099413,P000149,2025-09-01,1,730.35,0.2,584.28
O000383,C051766,P000210,2023-05-30,1,216.36,0.1,194.72
O000384,C039261,P000186,2023-12-07,4,396.34,0.1,1426.82
O000385,C071347,P000351,2028-01-10,3,259.86,0.2,623.66
O000386,C068598,P000309,2025-02-27,4,38.38,0.0,153.52
O000387,C074794,P000500,2023-05-17,1,466.64,0.0,466.64
O000388,C029253,P000330,2023-01-16,1,317.83,0.1,286.05
O000389,C058913,P000113,2025-05-09,4,27.09,0.2,86.69
O000390,C097566,P000014,2025-12-04,4,405.84,0.1,1461.02
O000391,C061036,P000186,2025-08-11,5,396.34,0.0,1981.7
O000392,C096477,P000251,2024-06-14,2,22.03,0.0,44.06
O000393,C074091,P000134,2025-03-01,1,838.05,0.2,670.44
O000394,C046315,P000202,2025-09-11,4,95.02,0.2,304.06
O000395,C046265,P000027,2023-03-01,1,249.5,0.1,224.55
O000396,C060417,P000210,2026-08-07,2,216.36,0.1,389.45
O000397,C077621,P000296,2025-07-13,3,277.14,0.1,748.28
O000398,C014274,P000073,2026-11-10,3,478.37,0.0,1435.11
O000399,C081953,P000322,2024-04-11,2,112.04,0.0,224.08
O000400,C063159,P000228,2024-08-09,1,292.32,0.2,233.86
O000401,C027741,P000135,2026-01-06,1,837.86,0.2,670.29
O000402,C098384,P000046,2023-01-07,5,173.3,0.2,693.2
O000403,C092343,P000237,2024-06-10,3,227.97,0.0,683.91
O000404,C082322,P000375,2023-03-15,1,94.56,0.1,85.1
O000405,C056667,P000361,2025-06-28,3,337.67,0.1,911.71
O000406,C015910,P000021,2024-09-12,3,61.16,0.2,146.78
O000407,C062384,P000059,2025-11-01,5,163.91,0.1,737.6
O000408,C047926,P000004,2024-12-10,2,157.93,0.0,315.86
O000409,C036767,P000219,2023-05-06,4,383.9,0.2,1228.48
O000410,C067101,P000375,2025-11-18,4,94.56,0.1,340.42
O000411,C056035,P000183,2026-06-30,2,881.98,0.1,1587.56
O000412,C039974,P000132,2025-04-11,4,225.41,0.2,721.31
O000413,C030082,P000164,2024-09-08,3,74.23,0.2,178.15
O000414,C060388,P000027,2025-08-14,4,249.5,0.1,898.2
O000415,C070025,P000330,2026-04-23,1,317.83,0.2,254.26
O000416,C005288,P000444,2026-11-05,2,132.3,0.2,211.68
O000417,C013008,P000323,2025-12-02,2,217.24,0.1,391.03
O000418,C011958,P000132,2026-07-10,1,225.41,0.0,225.41
O000419,C092518,P000010,2022-08-14,3,54.27,0.0,162.81
