order_id,customer_id,product_id,order_date,quantity,unit_price,discount,revenue
O010676,C039239,P000371,2024-03-11,3,215.75,0.0,647.25
O010677,C040942,P000383,2025-04-29,1,278.52,0.0,278.52
O010678,C074914,P000352,2026-02-23,3,70.87,0.2,170.09
O010679,C080214,P000030,2026-08-07,1,119.58,0.2,95.66
O010680,C038003,P000073,2024-10-02,1,478.37,0.2,382.7
O010681,C060164,P000368,2023-08-18,1,180.79,0.2,144.63
O010682,C068450,P000195,2022-05-28,1,261.33,0.1,235.2
O010683,C028500,P000312,2025-04-02,5,647.71,0.0,3238.55
O010684,C021998,P000208,2027-02-07,3,84.18,0.1,227.29
O010685,C047121,P000172,2025-07-28,4,67.69,0.0,270.76
O010686,C021703,P000198,2023-09-03,5,124.46,0.1,560.07
O010687,C070402,P000124,2026-12-19,4,200.65,0.0,802.6
O010688,C004515,P000115,2024-06-25,1,334.92,0.0,334.92
O010689,C018266,P000065,2023-04-22,4,216.87,0.1,780.73
O010690,C063093,P000484,2021-12-29,5,159.44,0.2,637.76
O010691,C092119,P000319,2024-10-29,3,229.26,0.2,550.22
O010692,C028877,P000441,2024-03-18,4,57.77,0.2,184.86
O010693,C006478,P000235,2027-04-06,2,167.88,0.2,268.61
O010694,C077104,P000500,2025-11-10,4,466.64,0.0,1866.56
O010695,C074359,P000142,2026-08-25,5,145.09,0.0,725.45
O010696,C005128,P000088,2021-11-12,1,129.35,0.1,116.42
O010697,C082589,P000270,2024-03-30,4,175.71,0.2,562.27
O010698,C007069,P000255,2026-12-29,3,67.62,0.2,162.29
O010699,C084169,P000271,2023-07-31,5,693.09,0.2,2772.36
O010700,C079955,P000016,2023-12-13,1,70.4,0.2,56.32
O010701,C084062,P000457,2027-08-18,1,82.17,0.0,82.17
O010702,C039914,P000347,2023-08-15,3,189.06,0.1,510.46
O010703,C040117,P000396,2024-05-26,2,86.79,0.1,156.22
O010704,C045940,P000363,2027-07-23,1,384.8,0.2,307.84
O010705,C042701,P000348,2024-07-01,2,507.03,0.2,811.25
O010706,C024824,P000442,2024-01-15,5,90.63,0.1,407.84
O010707,C045166,P000462,2027-11-03,2,290.05,0.2,464.08
O010708,C022683,P000441,2025-07-25,5,57.77,0.0,288.85
O010709,C004799,P000317,2026-12-16,3,127.96,0.1,345.49
O010710,C014786,P000252,2024-02-21,3,35.37,0.1,95.5
O010711,C098756,P000233,2024-12-26,5,160.95,0.2,643.8
O010712,C056373,P000381,2026-07-25,1,141.87,0.1,127.68
O010713,C050351,P000478,2023-08-15,5,203.1,0.0,1015.5
O010714,C062000,P000242,2024-05-14,5,154.2,0.2,616.8
O010715,C069832,P000120,2026-04-08,2,293.79,0.0,587.58
O010716,C063851,P000272,2024-05-14,1,289.89,0.0,289.89
O010717,C049545,P000376,2023-07-02,1,241.8,0.0,241.8
O010718,C003140,P000131,2023-09-07,5,210.43,0.0,1052.15
O010719,C032511,P000037,2023-05-28,3,67.87,0.2,162.89
O010720,C051189,P000317,2026-12-06,3,127.96,0.0,383.88
O010721,C074402,P000401,2024-03-12,4,370.03,0.0,1480.12
O010722,C028700,P000026,2027-03-02,1,485.2,0.1,436.68
O010723,C055307,P000482,2027-06-12,1,85.9,0.2,68.72
O010724,C039658,P000173,2024-03-31,5,235.78,0.2,943.12
O010725,C059509,P000219,2022-12-11,5,383.9,0.0,1919.5
O010726,C049866,P000390,2025-02-04,4,157.82,0.0,631.28
O010727,C067507,P000230,2025-09-26,3,273.85,0.0,821.55
O010728,C067088,P000498,2026-04-02,3,78.47,0.2,188.33
O010729,C040389,P000424,2023-12-17,4,50.76,0.1,182.74
O010730,C082513,P000425,2024-11-14,3,141.13,0.2,338.71
O010731,C027131,P000225,2023-02-06,1,125.66,0.0,125.66
O010732,C038533,P000056,2023-11-21,4,238.02,0.1,856.87
O010733,C043292,P000139,2024-01-11,4,199.4,0.2,638.08
O010734,C049925,P000128,2022-10-30,4,296.89,0.0,1187.56
O010735,C097062,P000307,2026-11-02,4,254.53,0.2,814.5
O010736,C031235,P000377,2024-10-16,2,28.49,0.1,51.28
O010737,C093176,P000322,2023-07-10,5,112.04,0.2,448.16
O010738,C026999,P000210,2026-06-29,2,216.36,0.2,346.18
O010739,C033132,P000451,2026-04-08,1,73.18,0.1,65.86
O010740,C077210,P000057,2023-10-26,2,498.02,0.2,796.83
O010741,C025129,P000482,2024-07-01,1,85.9,0.1,77.31
O010742,C098127,P000082,2022-08-19,5,221.74,0.2,886.96
O010743,C025196,P000017,2024-10-16,5,278.48,0.2,1113.92
O010744,C086892,P000480,2021-12-05,4,146.49,0.2,468.77
O010745,C097947,P000252,2024-12-04,2,35.37,0.0,70.74
O010746,C027456,P000170,2026-01-10,4,111.92,0.1,402.91
O010747,C036097,P000386,2022-02-14,3,70.84,0.1,191.27
O010748,C046322,P000100,2025-05-24,2,158.92,0.2,254.27
O010749,C063482,P000242,2022-08-04,1,154.2,0.0,154.2
O010750,C083843,P000225,2024-08-21,1,125.66,0.1,113.09
O010751,C021110,P000183,2024-09-11,4,881.98,0.2,2822.34
O010752,C071333,P000426,2026-08-22,2,767.31,0.1,1381.16
O010753,C081135,P000149,2024-07-31,2,730.35,0.1,1314.63
O010754,C015107,P000018,2027-10-01,3,94.73,0.2,227.35
O010755,C055665,P000428,2023-04-07,3,604.04,0.2,1449.7
O010756,C052578,P000359,2027-06-11,3,71.98,0.2,172.75
O010757,C050561,P000318,2023-10-11,1,297.19,0.0,297.19
O010758,C079192,P000013,2025-02-19,2,808.35,0.2,1293.36
O010759,C011821,P000305,2027-03-24,1,226.7,0.0,226.7
O010760,C077830,P000182,2025-05-31,4,207.77,0.2,664.86
O010761,C064055,P000425,2025-07-25,2,141.13,0.2,225.81
O010762,C088924,P000453,2025-03-08,2,229.03,0.2,366.45
O010763,C008315,P000487,2025-04-07,3,266.84,0.0,800.52
O010764,C088927,P000141,2025-11-14,4,353.49,0.0,1413.96
O010765,C081804,P000405,2026-01-18,4,570.95,0.1,2055.42
O010766,C048702,P000436,2023-10-25,4,118.7,0.1,427.32
O010767,C050022,P000029,2026-06-28,5,21.85,0.0,109.25
O010768,C050759,P000084,2025-04-24,4,299.03,0.0,1196.12
O010769,C089839,P000161,2025-08-14,2,293.7,0.1,528.66
O010770,C094416,P000314,2023-11-21,3,240.85,0.2,578.04
O010771,C080911,P000367,2025-07-08,1,171.3,0.1,154.17
O010772,C020575,P000482,2024-07-13,3,85.9,0.0,257.7
O010773,C099407,P000316,2026-07-02,3,104.36,0.2,250.46
O010774,C095563,P000209,2023-09-30,5,74.79,0.1,336.56
O010775,C040129,P000147,2023-06-08,4,243.59,0.2,779.49
O010776,C080285,P000126,2022-08-18,5,39.38,0.1,177.21
O010777,C078690,P000068,2024-04-09,2,277.43,0.2,443.89
O010778,C072567,P000307,2025-07-01,2,254.53,0.2,407.25
O010779,C011145,P000110,2025-06-05,2,59.62,0.1,107.32
O010780,C054762,P000346,2025-12-01,3,759.11,0.2,1821.86
O010781,C087236,P000387,2022-03-31,4,197.62,0.2,632.38
O010782,C001970,P000092,2025-06-02,5,378.35,0.2,1513.4
O010783,C037908,P000476,2025-03-07,3,203.92,0.1,550.58
O010784,C054861,P000160,2023-05-21,3,409.59,0.0,1228.77
O010785,C018574,P000207,2027-04-10,4,568.32,0.1,2045.95
O010786,C093674,P000404,2023-05-25,3,34.38,0.2,82.51
O010787,C035426,P000208,2025-08-20,1,84.18,0.2,67.34
O010788,C033521,P000071,2024-09-27,4,193.73,0.1,697.43
O010789,C010808,P000286,2024-02-08,3,269.0,0.2,645.6
O010790,C087251,P000444,2023-09-29,3,132.3,0.2,317.52
O010791,C065223,P000003,2022-09-24,3,694.52,0.0,2083.56
O010792,C025017,P000271,2023-07-14,4,693.09,0.2,2217.89
O010793,C000481,P000177,2024-09-29,5,423.77,0.1,1906.96
O010794,C087048,P000117,2024-09-01,3,172.05,0.2,412.92
O010795,C096051,P000124,2027-10-14,1,200.65,0.2,160.52
O010796,C019018,P000402,2026-07-19,5,127.25,0.1,572.62
O010797,C017645,P000202,2025-07-09,4,95.02,0.0,380.08
O010798,C058104,P000005,2027-03-19,3,685.83,0.0,2057.49
O010799,C069041,P000302,2022-07-08,1,68.37,0.0,68.37
O010800,C020815,P000346,2024-02-16,5,759.11,0.0,3795.55
